id_coingecko,symbol,name,class,centralized,isMultiplatforms,market_cap,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,current_price,circulating_supply,total_supply,max_supply,fully_diluted_valuation,market_cap_change_percentage_24h,rank,date
rainbow-token-2,rbw,Rainbow Token,1,0,0,21839594.0,369014.0,0.09667282,0.0888084,-0.006455497616446,-13.53106,-1552653.1233709417,0.08896200700945,490684838.9671773,2000000000.0,2000000000.0,89016790.0,-13.27494,1393.0,28/04/2024
senate,senate,SENATE,1,0,0,21623276.0,116958.0,0.206034,0.19407,-0.003546332994402,-3.53226,-167428.4927290082,0.197250123442214,219644783.34746,383689581.776434,600000000.0,37772922.0,-1.5367000000000002,1397.0,28/04/2024
rebel-bots,rbls,Rebel Bots,1,0,0,20846912.0,117522.0,0.07667416,0.07229756,-0.002881704096876,-7.6566,-834964.6881190613,0.072392000715782,575886180.0,575886180.0,600000000.0,20846912.0,-7.70196,1418.0,28/04/2024
revv,revv,REVV,1,0,1,20419196.0,2194450.0,0.02692068,0.0248001999999998,-0.001239344053674,-9.44222,-1052652.738967117,0.0250117499578,1636305982.92136,6000000000.0,6000000000.0,74873020.0,-9.80496,1429.0,28/04/2024
reboot,gg,Reboot,1,0,1,19911678.0,976478.0,0.136462,0.114908,-0.013414785435252,-19.9646,-2281139.788637072,0.12097097506393,329096330.0,2000000000.0,2000000000.0,121008204.0,-20.55746,1441.0,28/04/2024
veloce-vext,vext,Veloce,1,0,1,19426266.0,4062076.0,0.169836,0.139312,0.01961738,27.43944,2657666.0,0.162604061146258,238967148.64,304717412.0,600000000.0,24771278.0,31.69812,1452.0,28/04/2024
dose-token,dose,DOSE,1,0,1,18794908.0,9252234.0,0.01396064,0.01213438,-0.00015299026122902402,-2.3777,-15286.265762399882,0.012715722595348,2957225213.06424,10000000000.0,10000000000.0,63555886.0,-0.16254,1466.0,28/04/2024
decimated,dio,Decimated,1,0,0,17477936.0,335776.0,0.04654758,0.04234568,-0.001482733959654,-6.64504,-623697.2091423944,0.043144021080464,809566619.0129,2000000000.0,0.0,43178502.0,-6.89106,1504.0,28/04/2024
ispolink,isp,Ispolink,1,0,1,25241371.0,2651353.0,0.009526070000000001,0.00838235,-0.001105066334872,-34.786719999999995,-3282199.7466514427,0.00839103349004,9024456484.35662,30000000000.0,0.0,83909892.0,-34.407819999999994,1525.0,28/04/2024
playzap,pzp,PlayZap,1,0,1,16574548.0,1417844.0,0.46501,0.4190279999999998,-0.042226583359068,-18.27308,-1715495.0160274897,0.419946097144406,78933920.67421141,299930000.0,300000000.0,62979316.0,-18.75878,1530.0,28/04/2024
magiccraft,mcrt,MagicCraft,1,0,1,16502346.0,867318.0,0.00409246,0.00392788,-8.4849742067956e-05,-4.1887,-333683.851322338,0.003966512540792,8311657664.98204,12400000000.0,20000000000.0,24619528.0,-3.96392,1531.0,28/04/2024
exosama-network,sama,Moonsama,1,0,1,16150094.0,247408.0,0.03149752,0.02762274,0.00180016,12.83168,989556.0,0.029858309628236,1080440620.335896,2000000000.0,2000000000.0,29895384.0,13.05436,1542.0,28/04/2024
bag,bag,Bag,1,0,1,16128756.0,151364.0,0.00639122,0.00606764,-7.896141901286602e-05,-2.55458,-201220.42278459296,0.006103007028714,5285271183.1422,5285271183.1422,16000000000.0,16128756.0,-2.46444,1545.0,28/04/2024
redfox-labs-2,rfox,RFOX,1,0,1,15738056.0,412746.0,0.0090631,0.00805244,-0.000571588014614,-12.70956,-1170586.305810148,0.008423032013254,3761312675.655226,3977676156.0,3977676156.0,16643362.0,-13.84602,1554.0,28/04/2024
monkeyball,mbs,UNKJD,1,0,1,15604806.0,154268.0,0.03753736,0.03493116,0.00066302,3.77542,256558.0,0.035786406511406,872597436.0,2000000000.0,2000000000.0,35766332.0,3.34316,1555.0,28/04/2024
reality-metaverse,rmv,Reality Metaverse,1,0,0,15463374.0,3101444.0,0.05983174,0.05165864,-0.006686755971858,-22.84992,-1982361.8732576033,0.051840862732248,596468649.6458817,2000000000.0,2000000000.0,51849746.0,-22.72604,1563.0,28/04/2024
gensokishis-metaverse,mv,GensoKishi Metaverse,1,0,1,15297026.0,4171668.0,0.06543638,0.06159478,0.0028055999999998,9.04842,868752.0,0.064818732914666,467853985.914816,800000000.0,4000000000.0,26156922.0,12.04236,1567.0,28/04/2024
netvrk,netvr,Netvrk,1,0,1,15288500.0,100802.0,0.25776,0.2320559999999998,-0.02232760457854,-17.59942,-1246137.9969409574,0.231403623235816,131617793.78852,200000000.0,200000000.0,23231660.0,-15.07306,1568.0,28/04/2024
iq-protocol,iqt,IQ Protocol,1,0,1,15028614.0,715236.0,0.32864,0.314998,0.00830068,5.21952,381970.0,0.326363259596262,92123874.0,2000000000.0,2000000000.0,326269686.0,5.21582,1576.0,28/04/2024
polka-city,polc,Polkacity,1,0,1,14647884.0,3961264.0,0.03810518,0.03527622,-5.7349074246718e-05,-0.3218,-90307.0221322123,0.035585396505492,822791437.985,1360000000.0,1500000000.0,24211632.0,-1.2254800000000001,1590.0,28/04/2024
warped-games,warped,Warped Games,1,0,0,14603330.0,4619.96,0.00287452,0.00271662,-9.2141231779016e-05,-6.50824,-491194.22596849315,0.002739382250594,10661768167.947489,20000000000.0,20000000000.0,27393822.0,-6.50824,1591.0,28/04/2024
wombat,wombat,Wombat,1,0,1,14435630.0,712774.0,0.00540346,0.00445138,-0.000653908681438,-26.54426,-1359615.1518333945,0.004273022306558,6409307089.483922,20000000000.0,20000000000.0,45045838.0,-17.2155,1598.0,28/04/2024
dypius,dyp,Dypius,1,0,1,14412330.0,1014940.0,0.14801,0.135438,0.00129986,1.7803400000000003,222104.0,0.147323019246794,194749102.0,459853724.0,459853724.0,34031292.0,3.13038,1599.0,28/04/2024
mars4,mars4,MARS4,1,0,1,14274102.0,547728.0,0.00365612,0.00343408,-4.2861748203914e-05,-2.40584,35995.76,0.00352026651777,8000000000.0,8000000000.0,8000000000.0,14274102.0,0.50562,1605.0,28/04/2024
splinterlands,sps,Splintershards,1,0,0,14134168.0,157426.0,0.03029206,0.02850528,-0.000870652130518,-5.85918,-447783.14175547287,0.028848589364084,979437450.7072016,2632618593.17186,6000000000.0,37991070.0,-6.1416,1613.0,28/04/2024
chain-games,chain,Chain Games,1,0,1,13776368.0,120894.0,0.05045606,0.04109132,-0.00485974830159,-21.11474,-1607833.9099984337,0.041172072616644,668635049.1565077,986999996.6142,1000000000.0,20335868.0,-20.9024,1632.0,28/04/2024
kryptomon,kmon,Kryptomon,1,0,1,13483730.0,448276.0,0.02055652,0.0177319999999998,-0.002311652870054,-23.0739,-1721791.4176223595,0.017725303046204,1517762262.0,2000000000.0,2000000000.0,17767908.0,-22.64692,1642.0,28/04/2024
gameswap-org,gswap,Gameswap,1,0,0,13114544.0,97616.0,1.544732,1.4736639999999999,0.01541762,2.08124,120888.0,1.49700092374544,17521090.914442934,40000000.0,40000000.0,29940018.0,1.86074,1664.0,28/04/2024
sin-city,sin,Sinverse,1,0,0,12839856.0,2225430.0,0.02188714,0.01751094,0.0025366,28.97154,1637046.0,0.02004753658068,1279900584.26,2000000000.0,2000000000.0,20063832.0,29.22566,1672.0,28/04/2024
mixmob,mxm,MixMob,1,0,0,12779520.0,157264.0,0.09992472,0.0939469999999998,-0.004280559905196,-8.6832,-563358.477073973,0.094313427380612,270626070.59999,2000000000.0,2000000000.0,94444114.0,-8.44434,1677.0,28/04/2024
outer-ring,gq,Blink Galaxy,1,0,0,12656886.0,4123092.0,0.0021175,0.0020323,-6.660234704717001e-05,-6.34394,-399616.71513502114,0.002033113123052,12451171349.276934,13020964277.5552,20000000000.0,13236092.0,-6.12134,1684.0,28/04/2024
dogami,doga,Dogami,1,0,1,12564598.0,130214.0,0.02561566,0.02410984,-0.0010904366659,-8.51576,-548483.6331098304,0.02451944296025,1024333576.50346,2000000000.0,2000000000.0,24532240.0,-8.36544,1686.0,28/04/2024
dope-wars-paper,paper,Dope Wars Paper,1,0,1,11771238.0,29213.42,0.01300694,0.01204694,0.00017598,2.75788,53334.0,0.012938158631524,1815454065.89,2826750000.0,3000000000.0,18328388.0,0.9103,1713.0,28/04/2024
dehub,dhb,DeHub,1,0,1,11182838.0,8414.88,0.00374346,0.0033973999999998,-0.000333127354582,-17.82084,-1098040.390915703,0.003405499727566,6567517015.72824,16000000000.0,0.0,27243998.0,-17.88212,1735.0,28/04/2024
pegaxy-stone,pgx,Pegaxy,1,0,1,11123236.0,3883.2,0.02787204,0.02592074,-0.001715145258774,-12.30728,-424939.6266107373,0.026156895596912,849669030.286938,2000000000.0,2000000000.0,26182514.0,-7.35942,1739.0,28/04/2024
firestarter,flame,FireStarter,1,0,0,11105604.0,684528.0,0.1815959999999998,0.161846,-0.019158152351262,-21.11944,-1281322.6027213894,0.162268530007324,136712477.7376059,199556150.0,200000000.0,16210602.0,-20.6883,1741.0,28/04/2024
bullieverse,bull,Bullieverse,1,0,0,11027774.0,292454.0,0.01691612,0.0150805,-0.000962592865188,-11.8436,-689501.0234881621,0.015292484208276,1440838089.015942,2000000000.0,0.0,15307442.0,-11.76896,1743.0,28/04/2024
champignons-of-arborethia,champz,Champignons of Arborethia,1,0,0,10826108.0,21996.2,0.01225172,0.01130706,-0.00016441243745167402,-2.80704,-132246.11621250212,0.011549849830612,1869079410.261786,2000000000.0,2000000000.0,11584428.0,-2.41362,1756.0,28/04/2024
cryowar-token,cwar,Cryowar,1,0,0,10502508.0,122106.0,0.04198266,0.03821964,-0.00310282468101,-14.94902,-849570.5822623092,0.038409283198664,546825547.7,2000000000.0,2000000000.0,38412648.0,-14.96766,1776.0,28/04/2024
morra,morra,Morra,1,0,0,10471446.0,171234.0,0.03001536,0.02639134,-0.001402449904014,-9.6542,-531006.1988508869,0.0276512023342,757395408.243063,1000000000.0,1000000000.0,13825602.0,-9.6525,1777.0,28/04/2024
wam,wam,Wam,1,0,0,10281956.0,456158.0,0.01617356,0.01467348,0.00076198,10.3531,493042.0,0.01548199334215,1330177828.0,2000000000.0,2000000000.0,15459522.0,10.0735,1788.0,28/04/2024
dark-frontiers,dark,Dark Frontiers,1,0,0,9988408.0,322448.0,0.05171574,0.05054068,-0.000941462244236,-3.65566,-148387.11232746392,0.050565607392244,394349800.0,499849800.0,500000000.0,12660596.0,-2.9277,1800.0,28/04/2024
chain-guardians,cgg,Chain Guardians,1,0,1,8800594.0,105566.0,0.08358946,0.07557622,-0.004745306879696,-11.39208,-511704.2355497592,0.078563613432202,223800000.0,240000000.0,240000000.0,9437634.0,-10.98986,1865.0,28/04/2024
crowns,cws,Seascape Crowns,1,0,0,8038706.0,1284186.0,1.6253959999999998,1.353974,-0.036021811402944,-5.05448,-224062.25802884344,1.3893196556395482,11591702.0,15291700.0,20000000.0,10604610.0,-5.42342,1911.0,28/04/2024
chimaera,wchi,XAYA,1,0,1,7869832.0,26810.42,0.1392759999999998,0.135646,-0.001794457724078,-2.59492,-89501.00214241445,0.136511282518612,115210985.9248818,154607864.0,0.0,10560954.0,-2.24896,1924.0,28/04/2024
exeedme,xed,Exeedme,1,0,1,7695912.0,120182.0,0.08910034,0.08457052,-0.001560917631026,-3.58488,-120686.63223148415,0.08552268873891,180000000.0,200000000.0,200000000.0,8551014.0,-3.08796,1933.0,28/04/2024
nftb,nftb,NFTb,1,0,0,7258060.0,1310934.0,0.02461196,0.02293582,0.0003692,3.21936,128386.0,0.023305015240914,621896788.0951064,1452554000.0,1452554000.0,16952528.0,3.6014600000000003,1960.0,28/04/2024
the-unfettered-souls,souls,The Unfettered Ecosystem,1,0,0,6602076.0,229796.0,0.00831766,0.00739516,-0.000210968309842,-5.156,-192061.3661925895,0.00797245730875,1655522960.0,4500000000.0,4500000000.0,17945592.0,-5.65374,2014.0,28/04/2024
rainicorn,$raini,Raini,1,0,1,6524348.0,310.28,0.01930708,0.01327442,-0.000891622924164,-12.50112,-417039.5854434902,0.013373072105558,972724756.0,1000000000.0,1000000000.0,6707292.0,-12.01602,2020.0,28/04/2024
good-games-guild,ggg,Good Games Guild,1,0,0,6330858.0,848592.0,0.1995,0.15776,-0.039169438279904,-39.6616,-1579083.1410574205,0.158348728591698,80000000.0,200000000.0,200000000.0,15827146.0,-39.92654,2043.0,28/04/2024
revomon-2,revo,Revomon,1,0,0,6204744.0,64476.0,0.1898659999999998,0.17986,0.00679684,7.53576,252284.0,0.187185429596992,66244803.15547888,92000000.0,92000000.0,8617076.0,8.4766,2052.0,28/04/2024
derby-stars-run,dsrun,Derby Stars RUN,1,0,0,5765058.0,20091.22,0.07095048,0.06486814,-0.00490842336643,-13.8581,-431443.0925672781,0.065929910295092,174856325.9879644,1000000000.0,1000000000.0,32970262.0,-13.92538,2081.0,28/04/2024
realfevr,fevr,RealFevr,1,0,1,5739750.0,591582.0,0.00044846,0.00041574,-1.6430670424062e-05,-7.3949,-213270.29553730416,0.000427948018402,26801329890.6,32000000000.0,0.0,6853094.0,-7.16512,2085.0,28/04/2024
my-defi-pet,dpet,My DeFi Pet,1,0,1,5582572.0,203938.0,0.116044,0.109678,-0.00454786417807,-7.88996,-165737.60286783427,0.11073444652292,100460000.0,200000000.0,200000000.0,11114018.0,-5.76648,2101.0,28/04/2024
green-satoshi-token-bsc,gst-bsc,STEPN Green Satoshi Token on BSC,1,0,0,5550344.0,29093.66,0.03409528,0.0302705999999998,-0.003373560427658,-20.03424,-482992.51582125016,0.030304373766108,366035058.44,366035058.44,0.0,5550344.0,-16.0108,2104.0,28/04/2024
kitty-inu,kitty,Kitty Inu,1,0,0,5519158.0,832.44,7.9e-06,7.5e-06,-2.02623374576e-07,-5.239240000000001,-141387.1113318205,7.532210813285148e-06,1463477956960.0,1463477956960.0,1463477956960.0,5519158.0,-4.99552,2111.0,28/04/2024
vidya,vidya,Vidya,1,0,0,5515156.0,675540.0,0.1379,0.128994,-0.000363741792252,-0.5478,-15147.310532617383,0.132438882652212,83286060.91053705,100000000.0,0.0,6621944.0,-0.5478,2112.0,28/04/2024
eldarune,elda,Eldarune,1,0,0,5432948.0,1055258.0,0.0290974,0.02597592,-0.003040332628306,-20.95008,-631665.4239205784,0.02598421241097,417559102.0,1180918477.7724638,1200000000.0,15365174.0,-20.83118,2120.0,28/04/2024
deepspace,dps,DEEPSPACE,1,0,1,5378224.0,6197.92,0.09718748,0.09282306,-0.00061797827181,-1.3033000000000001,-39412.58531748224,0.094214738269356,114193511.5828428,178221907.4789102,200000000.0,8393798.0,-1.4549800000000002,2126.0,28/04/2024
rome,rome,Rome,1,0,0,5301880.0,20.74,0.0,0.0,0.0,0.0,0.0,23.391890803457457,453309.149611004,468219.149611004,0.0,5476266.0,0.0,2132.0,28/04/2024
realm,realm,Realm,1,0,1,5176112.0,284006.0,0.0061729,0.00478546,0.00056306,21.66338,516242.0,0.005761245181622,1795444750.929244,2000000000.0,2000000000.0,5765826.0,22.15694,2149.0,28/04/2024
fabwelt,welt,Fabwelt,1,0,1,5126332.0,1079972.0,0.02469038,0.02378252,6.086000000000001e-05,0.50228,-79530.84029622281,0.024290594968576,430137877.7171471,1000000000.0,1000000000.0,11917880.0,-3.05544,2155.0,28/04/2024
shroom-finance,shroom,Niftyx Protocol,1,0,0,5092192.0,69580.0,0.1169299999999998,0.09696176,-0.015631339217696,-27.24936,-806723.0382824448,0.09909676553639,102772116.53709744,131114848.2142858,131114848.2142858,6496528.0,-27.35158,2161.0,28/04/2024
bomber-coin,bcoin,BombCrypto,1,0,0,5054230.0,297884.0,0.08073058,0.06705318,-0.00890586543231,-23.12584,-775465.1671236716,0.068115009228302,148179145.2548616,200000000.0,200000000.0,6821782.0,-26.60398,2165.0,28/04/2024
avaocado-dao,avg,Avocado DAO,1,0,1,4980296.0,52700.0,0.06480972,0.06213336,-0.00113859615438,-3.53168,-88633.99180110916,0.063340466628642,157189532.56769288,2000000000.0,2000000000.0,63366766.0,-3.49714,2172.0,28/04/2024
atari,atri,Atari,1,0,1,4806124.0,3184.0,0.00327112,0.00248668,0.00027814,19.10078,419396.0,0.003190496900636,3010184370.0,3950164366.0,3950164366.0,6306916.0,19.12114,2190.0,28/04/2024
unix,unix,UniX,1,0,1,4783374.0,14512.32,0.01891068,0.01690324,-0.00186544161445,-19.80394,-524536.5918563623,0.016973651424718,563101168.1432414,2000000000.0,2000000000.0,16989398.0,-19.76434,2193.0,28/04/2024
battle-world,bwo,Battle World,1,0,0,4746416.0,454288.0,0.0078716,0.00658022,-0.00016510997180226,-4.68884,-111005.92787276488,0.006877561741652,1380284600.0,2000000000.0,2000000000.0,6877446.0,-4.57056,2199.0,28/04/2024
mch-coin,mchc,MCH Coin,1,0,1,4510672.0,130380.0,0.141256,0.129334,-0.00489481220667,-7.1647,-127049.56190280989,0.131742168209782,68394180.0,70459954.0,100000000.0,4646912.0,-5.47896,2226.0,28/04/2024
blockchainspace,guild,BlockchainSpace,1,0,1,4480156.0,80720.0,0.01023914,0.00994112,0.00016262,3.27152,189376.0,0.010104432124278,885629124.3840586,2000000000.0,2000000000.0,10117454.0,8.82714,2230.0,28/04/2024
fear,fear,FEAR,1,0,1,4339814.0,992296.0,0.24904,0.2397159999999998,-0.005040901122312,-4.0789,-77656.78729054797,0.24212855933236,35827002.0755012,83478403.2406612,130000000.0,10111948.0,-3.5159,2245.0,28/04/2024
green-satoshi-token-on-eth,gst-eth,STEPN Green Satoshi Token on ETH,1,0,0,4275612.0,13602.86,0.07257666,0.06896538,-0.002821957150184,-7.85952,-174660.50479382277,0.06898791401907,123915566.86,60000000.0,0.0,2070254.0,-7.84944,2254.0,28/04/2024
heroeschained,hec,HeroesChained,1,0,0,4185150.0,595758.0,0.09477134,0.08392964,-0.005387833156058,-12.05724,-261593.27295233868,0.083983139244818,99676512.0992,200000000.0,200000000.0,8397464.0,-11.76562,2268.0,28/04/2024
zookeeper,zoo,ZooKeeper,1,0,1,4117848.0,2920.72,0.0096548,0.00885878,-0.000588625170706,-12.4582,-275252.7739975937,0.008860980179768,929434016.353982,959429153.077518,940000000.0,4250742.0,-12.53114,2279.0,28/04/2024
the-three-kingdoms,ttk,The Three Kingdoms,1,0,0,4096736.0,22097.88,0.00559192,0.00448878,0.0005301,23.20856,428856.0,0.00509819257012,1607132875.748054,2000000000.0,2000000000.0,5098192.0,23.38434,2285.0,28/04/2024
metastrike,mts,Metastrike,1,0,0,3981516.0,153892.0,0.01869476,0.0175585,-0.000326187964666,-3.5383000000000004,-80773.8482343601,0.01811135850771,440221284.9835,1130000000.0,1130000000.0,10220118.0,-3.97676,2301.0,28/04/2024
vempire-ddao,vemp,VEMP,1,0,1,3895624.0,512076.0,0.01431996,0.01382654,8.16e-05,1.17028,19660.76,0.014027071311,556146893.7984889,1615804522.755,1621440000.0,11318170.0,1.0145000000000002,2315.0,28/04/2024
materium,mtrm,Materium,1,0,0,3687900.0,64190.0,0.224436,0.1926159999999998,-0.01038415456796,-10.12376,-251558.43517913017,0.19476016951502,37860772.0,37860772.0,37860772.0,3687900.0,-12.77122,2347.0,28/04/2024
battle-pets,pet,Hello Pets,1,0,1,3678892.0,711472.0,0.197212,0.182048,-0.007789280060788,-8.02804,-143748.6720220279,0.186262729097936,39316021.16664924,120000000.0,400000000.0,11228678.0,-7.52092,2350.0,28/04/2024
polker,pkr,Polker,1,0,0,3611104.0,72418.0,0.0076087,0.00599346,-0.000396233638156,-11.45056,-217702.41069267364,0.006524543227956,1106154704.0,2000000000.0,0.0,6529114.0,-11.37182,2359.0,28/04/2024
alaska-gold-rush,carat,Alaska Gold Rush,1,0,0,3072262.0,115332.0,0.01261524,0.01073046,-0.001839324140766,-29.16034,-482161.5937351379,0.01077592198243,570321137.9938502,1872724461.624108,2000000000.0,10088174.0,-27.13024,2439.0,28/04/2024
cocktailbar,coc,The Cocktailbar,1,0,0,3055506.0,68262.0,71.24,61.12,-3.292791084366078,-10.24544,-161465.5539323343,60.98544459920365,100000.0,100000.0,100000.0,3055506.0,-10.03836,2441.0,28/04/2024
blockchain-monster-hunt,bcmc,Blockchain Monster Hunt,1,0,1,2944188.0,29019.84,0.01289514,0.01234796,-0.000236933925272,-3.7231,-68608.66511179041,0.012490814345672,472289358.0,2000000000.0,2000000000.0,12467734.0,-4.55448,2459.0,28/04/2024
monsterra,mstr,Monsterra,1,0,1,2815808.0,448346.0,0.22742,0.216074,-0.000547414178092,-0.50586,25030.86,0.215883291898592,25899444.0,198200000.0,200000000.0,21548464.0,1.7938200000000002,2480.0,28/04/2024
metaverser,mtvt,Metaverser,1,0,0,2767798.0,300856.0,0.01073722,0.01019294,-0.00023669550899,-4.43316,-54934.09440393839,0.010441709975268,529093830.8775874,3949684607.0516,4000000000.0,20661604.0,-3.89226,2490.0,28/04/2024
metafighter,mf,MetaFighter,1,0,0,2745376.0,271932.0,0.0035307999999998,0.00337682,-1.50968816076e-07,-0.0088,19019.8,0.003427590850294,1601076333.482282,3000000000.0,3000000000.0,5144120.0,1.3952600000000002,2499.0,28/04/2024
ioi-token,ioi,IOI Token,1,0,1,2701580.0,266330.0,0.07436788,0.06990516,-0.001206907770794,-3.27982,-42673.41853370331,0.072389021807156,74612510.180948,75000000.0,100000000.0,2715610.0,-3.11002,2508.0,28/04/2024
revenant,gamefi,Revenant,1,0,0,2609002.0,1473.68,1.271684,1.26478,0.00296436,0.46782,-2586.6566135743633,1.2702751574755362,4121463.8808097,6000000.0,6000000.0,3798166.0,-0.1981,2537.0,28/04/2024
epiko,epiko,Epiko,1,0,0,2518154.0,514050.0,0.02782376,0.02159666,-0.002270747114342,-18.48016,-162475.5491526774,0.022304220655684,223058041.0621561,600000000.0,600000000.0,6773540.0,-12.1222,2556.0,28/04/2024
blackpool-token,bpt,BlackPool,1,0,1,2490326.0,41.08,0.19256,0.173292,0.00333046,3.81062,43706.0,0.178129223210208,27957992.121499553,104000000.0,200000000.0,9263678.0,3.57274,2566.0,28/04/2024
revolve-games,rpg,Revolve Games,1,0,0,2348172.0,15723.3,0.03655816,0.03376806,-0.00152390679723,-8.39996,-93211.92847113498,0.034759751934696,134995847.7086364,190000000.0,190000000.0,3304936.0,-7.636,2597.0,28/04/2024
faraland,fara,FaraLand,1,0,0,2167734.0,55622.0,0.05233826,0.05065918,-0.000530401864478,-2.04512,-6211.391780318227,0.051339735951758,84000000.0,142000000.0,200000000.0,3664502.0,-0.57144,2644.0,28/04/2024
chronicle,xnl,Chronicle,1,0,1,2150948.0,199690.0,0.05339542,0.03624824,0.00787988,42.72298,378586.0,0.044768157588688,96080916.88393685,200000000.0,200000000.0,4477366.0,42.72104,2647.0,28/04/2024
vigorus,vis,Vigorus,1,0,0,2090084.0,1.393452,0.0,0.0,0.0,0.0,0.0,0.00033270640467,12564137496.76416,12564137496.76416,0.0,2090084.0,0.0,2663.0,28/04/2024
meta-toy-dragonz-saga-fxerc20,fxmetod,Meta Toy DragonZ SAGA (FXERC20),1,0,0,2029964.0,3.8,0.0,0.0,0.0,0.0,0.0,0.01057502607674,383916672.4946493,1000000000.0,1000000000.0,5287514.0,0.0,2677.0,28/04/2024
ebisusbay-fortune,frtn,Fortune Token,1,0,0,2025986.0,31731.3,0.04797126,0.04531784,-0.001824369514108,-7.72614,-90208.26961829443,0.045401508784368,89247480.927483,1992562829.134364,1999899118.0,45232680.0,-8.52552,2678.0,28/04/2024
nifty-league,nftl,Nifty League,1,0,0,1994508.0,956.1,0.00307624,0.00292714,-6.5457887712668e-05,-4.34102,-43650.95196933696,0.00295032121378,1351283649.89167,1615636694.801898,2000000000.0,2384694.0,-4.28338,2687.0,28/04/2024
decentral-games-old,dg,Decentral Games (Old),1,0,1,1969732.0,14.78,66.14,61.96,-2.392994449836976,-7.30374,-78781.65889877686,63.13493198618691,62458.20458196544,2000000.0,2000000.0,63073582.0,-7.6916,2692.0,28/04/2024
gamespad,gmpd,GamesPad,1,0,0,1779300.0,354740.0,0.0283513,0.0277685,-0.000368191981594,-2.6043,-22211.434205371886,0.027907521001782,127411254.29715279,989361527.7627556,1000000000.0,13816454.0,-2.46586,2746.0,28/04/2024
cryptozoon,zoon,CryptoZoon,1,0,0,1750742.0,116402.0,0.00215466,0.00211758,2.046e-05,1.922,13997.44,0.002150437994218,1633275239.8927107,1991740388.912502,2000000000.0,2134988.0,1.6119200000000002,2756.0,28/04/2024
binamon,bmon,Binamon,1,0,0,1748014.0,44036.0,0.0104427,0.01013744,-8.0726410231748e-05,-1.5601800000000001,-13340.744949730113,0.010267667779682,340389858.329108,457239791.613454,0.0,2348078.0,-1.51482,2759.0,28/04/2024
forest-knight,knight,Forest Knight,1,0,0,1640090.0,37633.06,0.0914074,0.08547618,-0.005835050857802,-12.77908,-110223.15261766245,0.085486834367472,38341955.171678,200000000.0,200000000.0,8555066.0,-12.59468,2803.0,28/04/2024
iqeon,iqn,IQeon,1,0,0,1570760.0,2.88,0.0,0.0,0.0,0.0,0.0,0.286015863682622,10983720.3975106,10983720.3975106,0.0,1570760.0,0.0,2820.0,28/04/2024
wanaka-farm,wana,Wanaka Farm,1,0,0,1558654.0,147.62,0.01022358,0.0100292,1.6e-05,0.3159,3492.52,0.010143700821466,307040529.64,999911121.64,0.0,5075930.0,0.44916,2828.0,28/04/2024
micropets,pets,MicroPets [OLD],1,0,0,1492086.0,2.074,1.70508e-07,1.69634e-07,-5.5995384e-11,-0.0659,332740.0,1.6990732133797124e-07,17563532363913.104,20000000000000.0,20000000000000.0,1699074.0,57.40134,2846.0,28/04/2024
kleekai,klee,KleeKai,1,0,0,1481846.0,17970.34,1.547e-11,1.4656e-11,-2.7115e-13,-3.59776,-18278.25927732163,1.4802107184772682e-11,2e+17,2e+17,0.0,1481846.0,-2.4369,2851.0,28/04/2024
retrocraft,retro,RetroCraft,1,0,0,1463576.0,155826.0,0.00338792,0.0032232,7.14e-06,0.4259,7637.78,0.003357981008984,870871473.4841555,2000000000.0,2000000000.0,3361174.0,1.0492000000000001,2858.0,28/04/2024
galaxy-fight-club,gcoin,Galaxy Fight Club,1,0,0,1452130.0,24069.64,0.01949502,0.01809422,-0.001192209289468,-12.26644,-95484.50342779863,0.018246339645636,159188104.44825095,299568100.0,300000000.0,2732690.0,-12.33958,2860.0,28/04/2024
dogemon-go,dogo,DogemonGo,1,0,0,1391960.0,428.88,1.4679999999999998e-05,1.312e-05,-1.1987591203139998e-06,-16.72418,-113359.10134607716,1.3136880286174469e-05,209860000000.0,276000000000.0,276000000000.0,1830652.0,-15.06114,2887.0,28/04/2024
token-in,tin,Token IN,1,0,0,1351746.0,1455512.0,0.155848,0.126658,-7.492322662958001e-05,-0.09958,-685.1997456043027,0.1503918149287,17976327.85,199787496.0,200000000.0,15023202.0,-0.10132,2905.0,28/04/2024
cryptoblades,skill,CryptoBlades,1,0,1,1351718.0,696238.0,1.380712,1.332906,-0.029141457270324,-4.25812,-17902.81286489265,1.3396058533305781,2000000.0,2000000.0,0.0,1351718.0,-2.61428,2906.0,28/04/2024
dinox,dnxc,DinoX,1,0,1,1320916.0,405890.0,0.00939526,0.007991,-0.000923164322826,-20.11194,-135035.60161589086,0.008257100739502,320000000.0,320000000.0,0.0,1320916.0,-18.54948,2916.0,28/04/2024
pancake-hunny,hunny,Hunny Finance,1,0,0,1176942.0,88.98,0.01585364,0.01523738,-4.6083658639486e-05,-0.59128,-3271.1900510182604,0.01554151020723,151322723.6837074,199999789.8171968,200000000.0,1555538.0,-0.55434,2978.0,28/04/2024
monsta-infinite,moni,Monsta Infinite,1,0,0,1174386.0,562438.0,0.03313546,0.03115002,-0.001236359300662,-7.46838,-45374.49557197536,0.031872788069654,73741366.98368418,540000000.0,540000000.0,8599900.0,-7.4399,2980.0,28/04/2024
