name,symbol,date,rank,market_cap,price,circulating_supply,%1h,%7h,%24h,class,ismultiplatform
Novacoin,NVC,2013-06-30,-1.071523265797287,-0.19393766422965242,-0.0619411973578641,-0.14440405916379404,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Feathercoin,FTC,2013-06-30,-0.9947786398012453,-0.1949932331886182,-0.21325792904310922,-0.14327519367945435,0.0789328129362992,0.0789328129362992,0.0789328129362992,4.0,0.0
Terracoin,TRC,2013-06-30,-0.9180340138052034,-0.19632199633136596,-0.21064055529294545,-0.1440439570746544,-0.09172052220879758,-0.09172052220879758,-0.09172052220879758,4.0,1.0
Devcoin,DVC,2013-06-30,-0.8412893878091616,-0.19652272311556515,-0.21718281350673302,0.484806350578144,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Freicoin,FRC,2013-06-30,-0.7645447618131198,-0.19686119662260762,-0.21655600068456993,-0.14156218193490255,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Digitalcoin,DGC,2013-06-30,-0.687800135817078,-0.19766703885569292,-0.21587178886610556,-0.14397190252029438,-0.1019597223175034,-0.1019597223175034,-0.1019597223175034,4.0,1.0
Yacoin,YAC,2013-06-30,-0.6110555098210361,-0.197672871470774,-0.21601284794239936,-0.14392268256656193,-0.5883217274810293,-0.5883217274810293,-0.5883217274810293,4.0,0.0
BBQCoin,BQC,2013-06-30,-0.5343108838249943,-0.19774507026249755,-0.21699393640755477,-0.14182439791332693,-0.2606673240024434,-0.2606673240024434,-0.2606673240024434,4.0,0.0
WorldCoin,WDC,2013-06-30,-0.4575662578289525,-0.19783911912148702,-0.21678781947970333,-0.14352897311424376,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Ixcoin,IXC,2013-06-30,-0.3808216318329107,-0.19785673058968029,-0.21700221923587806,-0.14260686912800122,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
CHNCoin,CNC,2013-06-30,-0.3040770058368688,-0.19788170390785328,-0.21675001966317334,-0.14375311908909447,-1.830678007337334,-1.830678007337334,-1.830678007337334,4.0,1.0
Mincoin,MNC,2013-06-30,-0.227332379840827,-0.19789469792992012,-0.2153190983216233,-0.1442926176100229,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,1.0
BitBar,BTB,2013-06-30,-0.15058775384478518,-0.19797978335399452,0.07962990832322306,-0.14444319962158433,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Luckycoin,LKY,2013-06-30,-0.07384312784874336,-0.1980308610996834,-0.21705507874026858,-0.1438353320274473,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Memecoin,MEM,2013-06-30,0.0029014981472984635,-0.1980372111622269,-0.2171483283275011,-0.14259578845182347,-0.14120998940087565,-0.14120998940087565,-0.14120998940087565,4.0,1.0
GoldCoin,GLC,2013-06-30,0.07964612414334028,-0.19805578949404898,-0.21716702743992797,-0.14223828993175486,-0.28285225757130594,-0.28285225757130594,-0.28285225757130594,4.0,0.0
Bytecoin,BTE,2013-06-30,0.1563907501393821,-0.19805625939084112,-0.21683761684756223,-0.14432263339385323,-0.13438385599507177,-0.13438385599507177,-0.13438385599507177,4.0,1.0
Franko,FRK,2013-06-30,0.23313537613542393,-0.19807183766717246,-0.21230967069748985,-0.14443980440631546,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,1.0
Nibble,NBL,2013-06-30,0.30988000213146577,-0.19807264723069073,-0.2170065865453576,-0.14434415916401758,-0.1975255899987576,-0.1975255899987576,-0.1975255899987576,4.0,1.0
AmericanCoin,AMC,2013-06-30,0.3866246281275076,-0.19807533437783814,-0.21708946502755017,-0.14430023787963783,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,1.0
Elacoin,ELC,2013-06-30,0.4633692541235494,-0.19807691819805678,-0.2131585351032296,-0.1444408514180062,-0.1326773226436208,-0.1326773226436208,-0.1326773226436208,4.0,0.0
Junkcoin,JKC,2013-06-30,0.5401138801195913,-0.19808424149103232,-0.21718553981222533,-0.14371574854201008,0.6284365521035109,0.6284365521035109,0.6284365521035109,4.0,0.0
Bitcoin,BTC,2013-07-07,-1.3785017697814543,3.5812093268596827,3.525647923325963,-0.1429443939574999,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Litecoin,LTC,2013-07-07,-1.3017571437854125,0.029428063184609568,-0.08382794371519833,-0.1419104825560426,0.15231374704869083,0.15231374704869083,0.15231374704869083,4.0,0.0
Namecoin,NMC,2013-07-07,-1.2250125177893707,-0.1865171562684426,-0.19525457419541575,-0.14366060026321506,-0.1173185224805621,-0.1173185224805621,-0.1173185224805621,4.0,0.0
Peercoin,PPC,2013-07-07,-1.1482678917933289,-0.18658489696221287,-0.2105602369576892,-0.14186619119583255,0.12330268007402438,0.12330268007402438,0.12330268007402438,4.0,1.0
Novacoin,NVC,2013-07-07,-1.071523265797287,-0.1942223321497457,-0.07473189224742548,-0.144403464671873,0.005551878823907583,0.005551878823907583,0.005551878823907583,4.0,0.0
Feathercoin,FTC,2013-07-07,-0.9947786398012453,-0.19491524358900397,-0.21340601597373798,-0.14319877499598785,-0.025165721502209838,-0.025165721502209838,-0.025165721502209838,4.0,0.0
Terracoin,TRC,2013-07-07,-0.9180340138052034,-0.19577307161639249,-0.20880327337395824,-0.1440343140311328,-0.15656878956393439,-0.15656878956393439,-0.15656878956393439,4.0,1.0
Devcoin,DVC,2013-07-07,-0.8412893878091616,-0.19685165274004432,-0.21718361769406475,0.4908579401295251,0.1762052139690044,0.1762052139690044,0.1762052139690044,4.0,0.0
Freicoin,FRC,2013-07-07,-0.7645447618131198,-0.19708741955973724,-0.2166809960938125,-0.1415140815593315,-0.6736483950535777,-0.6736483950535777,-0.6736483950535777,4.0,0.0
Yacoin,YAC,2013-07-07,-0.687800135817078,-0.19759994125357186,-0.21589538237708708,-0.14388627685062802,0.1762052139690044,0.1762052139690044,0.1762052139690044,4.0,0.0
Digitalcoin,DGC,2013-07-07,-0.6110555098210361,-0.19768395229073216,-0.21610471203834872,-0.1438935847288303,1.1625814911076637,1.1625814911076637,1.1625814911076637,4.0,1.0
CHNCoin,CNC,2013-07-07,-0.5343108838249943,-0.1977706938405388,-0.21651282957936968,-0.14375162403541983,-0.4449729259591479,-0.4449729259591479,-0.4449729259591479,4.0,1.0
BBQCoin,BQC,2013-07-07,-0.4575662578289525,-0.19779305899554286,-0.21702440717599258,-0.14177154608017362,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,0.0
WorldCoin,WDC,2013-07-07,-0.3808216318329107,-0.19783501266697365,-0.2168998133584263,-0.14315049511388414,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,0.0
Ixcoin,IXC,2013-07-07,-0.3040770058368688,-0.1978760720919509,-0.21701908608628187,-0.1425932398014789,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,0.0
Megacoin,MEC,2013-07-07,-0.227332379840827,-0.1979146374664633,-0.2170288748833912,-0.14284143451541972,0.3980545496576302,0.3980545496576302,0.3980545496576302,4.0,0.0
Mincoin,MNC,2013-07-07,-0.15058775384478518,-0.19792951601776285,-0.21568454674703938,-0.14429026822114854,0.1762052139690044,0.1762052139690044,0.1762052139690044,4.0,1.0
Phoenixcoin,PXC,2013-07-07,-0.07384312784874336,-0.19793073065244038,-0.21659113995624452,-0.14405952396545274,-0.025165721502209838,-0.025165721502209838,-0.025165721502209838,4.0,0.0
Bitgem,BTG,2013-07-07,0.0029014981472984635,-0.19797078403346127,-0.1439010385909366,-0.1444414161458213,0.17279214726610245,0.17279214726610245,0.17279214726610245,4.0,0.0
BitBar,BTB,2013-07-07,0.07964612414334028,-0.19801641135035514,-0.030039758573263405,-0.14444318263233802,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,0.0
Luckycoin,LKY,2013-07-07,0.1563907501393821,-0.19802934802666985,-0.21706652410304259,-0.14375841472935674,0.17449868061755341,0.17449868061755341,0.17449868061755341,4.0,0.0
CraftCoin,CRC,2013-07-07,0.23313537613542393,-0.19803138486942595,-0.21033936153573443,-0.14443216385496463,-0.3920703920641679,-0.3920703920641679,-0.3920703920641679,4.0,1.0
Fastcoin,FST,2013-07-07,0.30988000213146577,-0.1980353691970774,-0.21712550788049642,-0.14324277609031533,0.5857732183172367,0.5857732183172367,0.5857732183172367,4.0,1.0
GoldCoin,GLC,2013-07-07,0.3866246281275076,-0.1980481014233192,-0.21716376952745414,-0.14205233011951066,0.6181973519948051,0.6181973519948051,0.6181973519948051,4.0,0.0
Bytecoin,BTE,2013-07-07,0.4633692541235494,-0.19805013016287112,-0.2167625192040976,-0.14432261363891566,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Krugercoin,KGC,2013-07-07,0.5401138801195913,-0.19806311968810497,-0.21711586968026564,-0.1439897653299361,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
AlphaCoin,ALF,2013-07-07,0.6168585061156331,-0.198063698711014,-0.21714896083439125,-0.14361256863482671,0.6318496188064129,0.6318496188064129,0.6318496188064129,4.0,1.0
Argentum,ARG,2013-07-07,0.6936031321116749,-0.19806477447814422,-0.2165314031943977,-0.14439852620088184,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Memecoin,MEM,2013-07-07,0.7703477581077167,-0.19807100517425796,-0.21717675097838993,-0.1423560425295789,0.6420888189151187,0.6420888189151187,0.6420888189151187,4.0,1.0
Bottlecaps,CAP,2013-07-07,0.8470923841037585,-0.19807127792276552,-0.21643803312966226,-0.14441707766764694,0.17279214726610245,0.17279214726610245,0.17279214726610245,4.0,1.0
StableCoin,SBC,2013-07-07,0.9238370100998003,-0.19807450811815755,-0.21714532642972093,-0.14407570918579676,-0.5797890607237743,-0.5797890607237743,-0.5797890607237743,4.0,1.0
Hypercoin,HYC,2013-07-07,1.0005816360958422,-0.19807707514198253,-0.21701808210709117,-0.14437639645642644,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Elacoin,ELC,2013-07-07,1.077326262091884,-0.1980780889774813,-0.21382166335868918,-0.14444080176726312,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,0.0
Nibble,NBL,2013-07-07,1.1540708880879258,-0.19807865606819966,-0.2170966434787637,-0.14434365870559934,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Franko,FRK,2013-07-07,1.2308155140839676,-0.19807907155776425,-0.2152839590499487,-0.14443932225413939,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Noirbits,NRB,2013-07-07,1.3075601400800094,-0.1980794062379032,-0.21703680631899777,-0.14439110005645336,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,0.0
AmericanCoin,AMC,2013-07-07,1.3843047660760512,-0.19807943700336494,-0.21713258593379087,-0.14429839408546544,0.1710856139146515,0.1710856139146515,0.1710856139146515,4.0,1.0
Doubloons,DBL,2013-07-07,1.461049392072093,-0.1980807764362904,-0.217038513083622,-0.14440422734416247,0.5618817513969231,0.5618817513969231,0.5618817513969231,4.0,1.0
EZCoin,EZC,2013-07-07,1.5377940180681349,-0.19808207566485703,-0.21717958721960368,-0.14387718022867935,0.5652948180998251,0.5652948180998251,0.5652948180998251,4.0,0.0
Junkcoin,JKC,2013-07-07,1.6145386440641767,-0.19808357587069475,-0.21718429939593523,-0.14367683131501421,0.5618817513969231,0.5618817513969231,0.5618817513969231,4.0,0.0
Bitcoin,BTC,2013-07-14,-1.3785017697814543,4.6144980985263295,4.53615297876894,-0.142940350780279,0.14719414699433792,0.14719414699433792,0.14719414699433792,4.0,1.0
Litecoin,LTC,2013-07-14,-1.3017571437854125,0.053593801788644285,-0.07120792528805654,-0.14188363559589673,-0.18728638989005178,-0.18728638989005178,-0.18728638989005178,4.0,0.0
Namecoin,NMC,2013-07-14,-1.2250125177893707,-0.1836524760667191,-0.19009412115520027,-0.14365277730794077,0.4424244167953554,0.4424244167953554,0.4424244167953554,4.0,0.0
Peercoin,PPC,2013-07-14,-1.1482678917933289,-0.18409858300920973,-0.2091546660907044,-0.14185849230156614,0.19839014753786696,0.19839014753786696,0.19839014753786696,4.0,1.0
Novacoin,NVC,2013-07-14,-1.071523265797287,-0.1926043941916344,-0.017495038585424345,-0.14440297330072607,0.16084641380594566,0.16084641380594566,0.16084641380594566,4.0,0.0
Feathercoin,FTC,2013-07-14,-0.9947786398012453,-0.19440830620492455,-0.21305110932982435,-0.1431236667233796,-0.09684012226315049,-0.09684012226315049,-0.09684012226315049,4.0,0.0
Terracoin,TRC,2013-07-14,-0.9180340138052034,-0.1958692145303209,-0.20934542213693805,-0.14402427852285163,0.30590174867927794,0.30590174867927794,0.30590174867927794,4.0,1.0
Devcoin,DVC,2013-07-14,-0.8412893878091616,-0.1965653767791663,-0.21718298217523704,0.49692928672566095,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,0.0
Digitalcoin,DGC,2013-07-14,-0.7645447618131198,-0.19688863959258693,-0.21436130217369226,-0.1438151165364416,-0.021752654799307897,-0.021752654799307897,-0.021752654799307897,4.0,1.0
Freicoin,FRC,2013-07-14,-0.687800135817078,-0.19694000099494272,-0.21661623943601213,-0.14146381261841454,0.6045450851831974,0.6045450851831974,0.6045450851831974,4.0,0.0
WorldCoin,WDC,2013-07-14,-0.6110555098210361,-0.19757381518782963,-0.21666844635392868,-0.1429796750906882,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,0.0
Primecoin,XPM,2013-07-14,-0.5343108838249943,-0.19758241878705451,-0.20934542213693805,-0.14434862852109145,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,0.0
Yacoin,YAC,2013-07-14,-0.4575662578289525,-0.19764568637858704,-0.21605049716205074,-0.14386989763679717,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,0.0
BBQCoin,BQC,2013-07-14,-0.3808216318329107,-0.1976746936231443,-0.21696311424640013,-0.14171854990427651,0.10623734655951468,0.10623734655951468,0.10623734655951468,4.0,0.0
Phoenixcoin,PXC,2013-07-14,-0.3040770058368688,-0.19777076017995704,-0.21608563643372536,-0.14402017212983054,-2.6993034832258767,-2.6993034832258767,-2.6993034832258767,4.0,0.0
Megacoin,MEC,2013-07-14,-0.227332379840827,-0.19781773556725768,-0.21693906894478282,-0.14284143451541972,-0.025165721502209838,-0.025165721502209838,-0.025165721502209838,4.0,0.0
Ixcoin,IXC,2013-07-14,-0.15058775384478518,-0.19785691095275637,-0.21700508057657156,-0.1425793955412359,0.14719414699433792,0.14719414699433792,0.14719414699433792,4.0,0.0
CHNCoin,CNC,2013-07-14,-0.07384312784874336,-0.19786534019952357,-0.21671593456964897,-0.14375151972934952,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,1.0
Mincoin,MNC,2013-07-14,0.0029014981472984635,-0.19796497341279135,-0.2160449752765019,-0.14428795057187385,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,1.0
Luckycoin,LKY,2013-07-14,0.07964612414334028,-0.19798976160391657,-0.21699162725541613,-0.14372028506587167,0.5704144181541779,0.5704144181541779,0.5704144181541779,4.0,0.0
Fastcoin,FST,2013-07-14,0.1563907501393821,-0.19799458817504131,-0.21709172398072923,-0.14303182496506017,-0.2538411905966395,-0.2538411905966395,-0.2538411905966395,4.0,1.0
Bytecoin,BTE,2013-07-14,0.23313537613542393,-0.19800579944768099,-0.21621966765568426,-0.1443225477891238,0.13695494688563215,0.13695494688563215,0.13695494688563215,4.0,1.0
Argentum,ARG,2013-07-14,0.30988000213146577,-0.19800769470698062,-0.21480957888234134,-0.14439560655280986,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,1.0
Infinitecoin,IFC,2013-07-14,0.3866246281275076,-0.19800949415257016,-0.21718648355266462,6.748220349279779,-0.7709207960862828,-0.7709207960862828,-0.7709207960862828,4.0,0.0
BitBar,BTB,2013-07-14,0.4633692541235494,-0.19801269469557795,-0.02704790058496725,-0.14444316208720295,0.14719414699433792,0.14719414699433792,0.14719414699433792,4.0,0.0
Bitgem,BTG,2013-07-14,0.5401138801195913,-0.19803057708683167,-0.18272491389543727,-0.14444139204479747,0.28542334846186634,0.28542334846186634,0.28542334846186634,4.0,0.0
CraftCoin,CRC,2013-07-14,0.6168585061156331,-0.19803905593233173,-0.2116595941715094,-0.1444314617644837,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,1.0
GoldCoin,GLC,2013-07-14,0.6936031321116749,-0.19804690054627938,-0.21716556163030953,-0.14176226178631812,-0.09854665561460145,-0.09854665561460145,-0.09854665561460145,4.0,0.0
Memecoin,MEM,2013-07-14,0.7703477581077167,-0.19805163295104866,-0.21716563692874882,-0.142089364042459,0.34685854911410113,0.34685854911410113,0.34685854911410113,4.0,1.0
Krugercoin,KGC,2013-07-14,0.8470923841037585,-0.19805289406784207,-0.21711039799367635,-0.14382284611671103,3.6626528509833314,3.6626528509833314,3.6626528509833314,4.0,1.0
Franko,FRK,2013-07-14,0.9238370100998003,-0.19805340301139251,-0.20767881668037041,-0.1444388343071816,-2.1344409438956062,-2.1344409438956062,-2.1344409438956062,4.0,1.0
AlphaCoin,ALF,2013-07-14,1.0005816360958422,-0.19805814115964165,-0.21714512061398683,-0.14349018007995537,-2.245365611739919,-2.245365611739919,-2.245365611739919,4.0,1.0
Nibble,NBL,2013-07-14,1.077326262091884,-0.19806069028518059,-0.21683380172663755,-0.14434259193897103,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,1.0
Bottlecaps,CAP,2013-07-14,1.1540708880879258,-0.19806250789619467,-0.21635922076319206,-0.144403863326513,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,1.0
StableCoin,SBC,2013-07-14,1.2308155140839676,-0.1980657953928158,-0.21711842982720195,-0.14403100046960582,0.11647654666822051,0.11647654666822051,0.11647654666822051,4.0,1.0
Hypercoin,HYC,2013-07-14,1.3075601400800094,-0.19806961471786047,-0.21685378091253255,-0.14437635036157215,0.5584686846940212,0.5584686846940212,0.5584686846940212,4.0,1.0
Elacoin,ELC,2013-07-14,1.3843047660760512,-0.19807087872865536,-0.2101887646571289,-0.14444078859730475,0.16425948050884762,0.16425948050884762,0.16425948050884762,4.0,0.0
Noirbits,NRB,2013-07-14,1.461049392072093,-0.19807519791453815,-0.21696070469634246,-0.14438115410388913,0.0738132128819463,0.0738132128819463,0.0738132128819463,4.0,0.0
Bitcoin,BTC,2013-07-21,-1.3785017697814543,4.426971168597515,4.338871067795721,-0.14293630431056853,0.03626947915002501,0.03626947915002501,0.03626947915002501,4.0,1.0
Litecoin,LTC,2013-07-21,-1.3017571437854125,0.056213664915715764,-0.07080633361177517,-0.1418641374725237,0.10453081320806372,0.10453081320806372,0.10453081320806372,4.0,0.0
Namecoin,NMC,2013-07-21,-1.2250125177893707,-0.18489320515408167,-0.192674347675308,-0.1436445724238736,-0.03540492161091564,-0.03540492161091564,-0.03540492161091564,4.0,0.0
Peercoin,PPC,2013-07-21,-1.1482678917933289,-0.1858239952326885,-0.21016868507331485,-0.14184887322736878,0.03626947915002501,0.03626947915002501,0.03626947915002501,4.0,1.0
Novacoin,NVC,2013-07-21,-1.071523265797287,-0.1927206135061138,-0.023835167174716353,-0.14440253013162677,0.0635740127732405,0.0635740127732405,0.0635740127732405,4.0,0.0
Primecoin,XPM,2013-07-21,-0.9947786398012453,-0.1928806092677177,-0.16479384554947443,-0.14429623355379415,-0.016633054744954995,-0.016633054744954995,-0.016633054744954995,4.0,0.0
Feathercoin,FTC,2013-07-21,-0.9180340138052034,-0.1941577039322924,-0.21313192965467595,-0.1430056243864713,0.03626947915002501,0.03626947915002501,0.03626947915002501,4.0,0.0
Terracoin,TRC,2013-07-21,-0.8412893878091616,-0.19591256097335033,-0.20967171537391666,-0.14401465918525508,0.04650867925873082,0.04650867925873082,0.04650867925873082,4.0,1.0
Devcoin,DVC,2013-07-21,-0.7645447618131198,-0.19695228941492865,-0.2171839028241549,0.5030731207726886,0.35368468251990504,0.35368468251990504,0.35368468251990504,4.0,0.0
Freicoin,FRC,2013-07-21,-0.687800135817078,-0.19699400221639116,-0.21664535483254255,-0.1414518935426867,0.04650867925873082,0.04650867925873082,0.04650867925873082,4.0,0.0
Digitalcoin,DGC,2013-07-21,-0.6110555098210361,-0.19732768014038612,-0.2155896707135179,-0.14373977173138094,-0.3067437244916195,-0.3067437244916195,-0.3067437244916195,4.0,1.0
Megacoin,MEC,2013-07-21,-0.5343108838249943,-0.19736599182227754,-0.21656804843485836,-0.1427182624797247,2.049978833862167,2.049978833862167,2.049978833862167,4.0,0.0
WorldCoin,WDC,2013-07-21,-0.4575662578289525,-0.1974356003045951,-0.21659415189381664,-0.14281632757017423,0.21374894770092567,0.21374894770092567,0.21374894770092567,4.0,0.0
Phoenixcoin,PXC,2013-07-21,-0.3808216318329107,-0.19752320573610135,-0.21533215005110246,-0.14399408244229117,-0.8579539970102821,-0.8579539970102821,-0.8579539970102821,4.0,0.0
Yacoin,YAC,2013-07-21,-0.3040770058368688,-0.19772125236327978,-0.21629797803255915,-0.1438362345646947,-0.37500505854965827,-0.37500505854965827,-0.37500505854965827,4.0,0.0
BBQCoin,BQC,2013-07-21,-0.227332379840827,-0.1977377916261908,-0.21700106465980873,-0.14166559244805704,0.04650867925873082,0.04650867925873082,0.04650867925873082,4.0,0.0
CHNCoin,CNC,2013-07-21,-0.15058775384478518,-0.19780860655093557,-0.21659415189381664,-0.14375149655022276,0.04650867925873082,0.04650867925873082,0.04650867925873082,4.0,1.0
Fastcoin,FST,2013-07-21,-0.07384312784874336,-0.1978357689363418,-0.2169589477327587,-0.14281936508937368,-0.16680798967264016,-0.16680798967264016,-0.16680798967264016,4.0,1.0
Ixcoin,IXC,2013-07-21,0.0029014981472984635,-0.19783653816193192,-0.21699052287830634,-0.1425635283753866,0.05504134601598565,0.05504134601598565,0.05504134601598565,4.0,0.0
Mincoin,MNC,2013-07-21,0.07964612414334028,-0.1978767599293151,-0.21523376009041353,-0.14428558195486024,0.03626947915002501,0.03626947915002501,0.03626947915002501,4.0,1.0
Franko,FRK,2013-07-21,0.1563907501393821,-0.1978845748018323,-0.16342843385011782,-0.14443819661779714,0.0789328129362992,0.0789328129362992,0.0789328129362992,4.0,1.0
Argentum,ARG,2013-07-21,0.23313537613542393,-0.19794250772462857,-0.21297229696335412,-0.14439361815249452,0.5396968178280606,0.5396968178280606,0.5396968178280606,4.0,1.0
Bottlecaps,CAP,2013-07-21,0.30988000213146577,-0.19797569568822918,-0.21413791680376074,-0.14439062936214106,-1.3221310686049454,-1.3221310686049454,-1.3221310686049454,4.0,1.0
Luckycoin,LKY,2013-07-21,0.3866246281275076,-0.1979760506709015,-0.21696783294859648,-0.14370590241773035,0.05504134601598565,0.05504134601598565,0.05504134601598565,4.0,0.0
Infinitecoin,IFC,2013-07-21,0.4633692541235494,-0.1979809705624428,-0.21718647953674783,7.43535661008988,0.0021388121210056538,0.0021388121210056538,0.0021388121210056538,4.0,0.0
BitBar,BTB,2013-07-21,0.5401138801195913,-0.19798616351415332,0.03293483616360767,-0.14444313956657415,0.05504134601598565,0.05504134601598565,0.05504134601598565,4.0,0.0
Anoncoin,ANC,2013-07-21,0.6168585061156331,-0.19799184813445167,-0.2136555048026278,-0.14440467077666091,-0.05588332182832726,-0.05588332182832726,-0.05588332182832726,4.0,1.0
GoldCoin,GLC,2013-07-21,0.6936031321116749,-0.19801349027884296,-0.2171500551717091,-0.14154199423250902,0.07040014617904437,0.07040014617904437,0.07040014617904437,4.0,0.0
Bitgem,BTG,2013-07-21,0.7703477581077167,-0.19801970160740842,-0.1761839894680046,-0.14444137031436616,-0.22653665697342404,-0.22653665697342404,-0.22653665697342404,4.0,0.0
Bytecoin,BTE,2013-07-21,0.8470923841037585,-0.1980230021047746,-0.2164315072649227,-0.14432237657966493,-0.06100292188268017,-0.06100292188268017,-0.06100292188268017,4.0,1.0
CraftCoin,CRC,2013-07-21,0.9238370100998003,-0.19802464883613283,-0.209917690275639,-0.144431451228517,0.05504134601598565,0.05504134601598565,0.05504134601598565,4.0,1.0
Krugercoin,KGC,2013-07-21,1.0005816360958422,-0.1980388429783468,-0.21709995661009301,-0.14365688778364893,-0.8289429300356157,-0.8289429300356157,-0.8289429300356157,4.0,1.0
Noirbits,NRB,2013-07-21,1.077326262091884,-0.19804517554331222,-0.21638231228457822,-0.14437069979093167,-1.0098354652894184,-1.0098354652894184,-1.0098354652894184,4.0,0.0
AlphaCoin,ALF,2013-07-21,1.1540708880879258,-0.19804519370873683,-0.21713253573483135,-0.1433568013265203,0.12671574677692632,0.12671574677692632,0.12671574677692632,4.0,1.0
StableCoin,SBC,2013-07-21,1.2308155140839676,-0.1980537895164193,-0.21708625229413991,-0.1439856135005586,7.306101556331148,7.306101556331148,7.306101556331148,4.0,1.0
Memecoin,MEM,2013-07-21,1.3075601400800094,-0.19805417695643115,-0.21716915587581226,-0.1418294417439851,-0.0029807879333472545,-0.0029807879333472545,-0.0029807879333472545,4.0,1.0
NanoToken,NAN,2013-07-21,1.3843047660760512,-0.19805683957135076,-0.21672863490641134,-0.14435333296192232,0.04138907920437791,0.04138907920437791,0.04138907920437791,4.0,0.0
Nibble,NBL,2013-07-21,1.461049392072093,-0.19806085911677387,-0.21683997619866036,-0.14434151200238435,0.06528054612469146,0.06528054612469146,0.06528054612469146,4.0,1.0
EZCoin,EZC,2013-07-21,1.5377940180681349,-0.19807275083594328,-0.21715940221797456,-0.1437883005256979,1.6455304295682878,1.6455304295682878,1.6455304295682878,4.0,0.0
Hypercoin,HYC,2013-07-21,1.6145386440641767,-0.19807396230948077,-0.2169496107262852,-0.14437634706908253,-2.8426522847477584,-2.8426522847477584,-2.8426522847477584,4.0,1.0
Elacoin,ELC,2013-07-21,1.6912832700602185,-0.1980740454341075,-0.21183027063392898,-0.14444076713027262,0.05504134601598565,0.05504134601598565,0.05504134601598565,4.0,0.0
Doubloons,DBL,2013-07-21,1.7680278960562603,-0.19808006344337498,-0.2170572372955286,-0.14439031999981886,0.01408454558116242,0.01408454558116242,0.01408454558116242,4.0,1.0
Bitcoin,BTC,2013-07-28,-1.3785017697814543,4.898040944293815,4.790661703612254,-0.14293260025977575,-0.05758985517977823,-0.05758985517977823,-0.05758985517977823,4.0,1.0
Litecoin,LTC,2013-07-28,-1.3017571437854125,0.06501028967522737,-0.06770403791250167,-0.14183025433041677,-0.09684012226315049,-0.09684012226315049,-0.09684012226315049,4.0,0.0
Namecoin,NMC,2013-07-28,-1.2250125177893707,-0.18136392156690256,-0.1863894379415047,-0.1436375264961434,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Peercoin,PPC,2013-07-28,-1.1482678917933289,-0.18596943438952532,-0.21027410288833873,-0.1418405024018261,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
Novacoin,NVC,2013-07-28,-1.071523265797287,-0.18928685881479787,0.08452430687790216,-0.1444004253088794,0.0738132128819463,0.0738132128819463,0.0738132128819463,4.0,0.0
Feathercoin,FTC,2013-07-28,-0.9947786398012453,-0.19357071811143153,-0.21277852897954835,-0.14292305533244404,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Primecoin,XPM,2013-07-28,-0.9180340138052034,-0.19405815820691516,-0.18088261208049652,-0.14427903898784034,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,0.0
Terracoin,TRC,2013-07-28,-0.8412893878091616,-0.19603116984258012,-0.21057529664554972,-0.14398265882039735,-0.05247025512542532,-0.05247025512542532,-0.05247025512542532,4.0,1.0
